=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=16000, tokenizer.model_max_length=131072 -> effective=16000
[LEN] max_prompt_tokens_short=15960, prefix_short_tokens=11 -> max_base_prompt_short=15949
[LEN] max_prompt_tokens_long =14968,  prefix_long_tokens =16  -> max_base_prompt_long =14952
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker a39ebf69-1dd0-45bb-8b99-3ca0deb9a5ad registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58755
dataset2_candidates(first-pair, base<=long-limit)      : 58754
too_long_long(>long base-limit)                         : 12
[dataset1_candidates base tok lens] n=58755 min=1 p50=31 p90=676 p99=2860 max=15769
[dataset2_candidates base tok lens] n=58754 min=1 p50=31 p90=675 p99=2859 max=12323
[DEBUG] wrote 12 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 500 | base_tok_range ~ 16..16
dataset2 chosen: 500 | base_tok_range ~ 2924..12323
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1769223125.5012877 !!!
Pushing for 300s (ORDER_MODE=shuffle)
  push_interval_s=0.001000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1769223325.514 slack=200.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769223325.514
[SORT] algo=timsort calls=1 avg=0.032ms max=0.032ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.6089 | Wait Time: 0.0534 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.3051 | TBT_p95=0.0209 | TBT_p99=0.0239 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.8169 | Diff: 0.3586 | Violation: 0.3586 | TotalViolation: 2.3238 | Finished Time: 1769223128.8711956 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.5560 | Wait Time: 0.0735 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.3390 | TBT_p95=0.0215 | TBT_p99=0.0220 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.8420 | Diff: 0.4125 | Violation: 0.4125 | TotalViolation: 2.3238 | Finished Time: 1769223128.8713753 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.6215 | Wait Time: 0.0787 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.2718 | TBT_p95=0.0228 | TBT_p99=0.0277 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7732 | Diff: 0.3505 | Violation: 0.3505 | TotalViolation: 2.3238 | Finished Time: 1769223129.9750497 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.7803 | Wait Time: 0.0377 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1547 | TBT_p95=0.0216 | TBT_p99=0.0217 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6588 | Diff: 0.1924 | Violation: 0.1924 | TotalViolation: 2.3238 | Finished Time: 1769223130.0553205 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.46GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.7064 | Wait Time: 0.0710 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1920 | TBT_p95=0.0226 | TBT_p99=0.0237 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6988 | Diff: 0.2630 | Violation: 0.2630 | TotalViolation: 2.3238 | Finished Time: 1769223130.602771 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.46GiB/15.00GiB
[VQ0] groups=79 head_deadline=1769223126.931 slack=-3.672 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769223126.931, 1769223126.972, 1769223126.985, 1769223126.998, 1769223127.011
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.6565 | Wait Time: 0.0774 | prompt_tok= 27 out_tok= 31 total_tok= 58 | TTFT: 1.2325 | TBT_p95=0.0205 | TBT_p99=0.0242 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7412 | Diff: 0.3099 | Violation: 0.3099 | TotalViolation: 2.3238 | Finished Time: 1769223131.1028502 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.65GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.5333 | Wait Time: 0.0969 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.3401 | TBT_p95=0.0231 | TBT_p99=0.0249 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.8496 | Diff: 0.4369 | Violation: 0.4369 | TotalViolation: 2.3238 | Finished Time: 1769223131.6043766 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[SORT] algo=timsort calls=79 avg=0.058ms max=0.196ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769223125.9720 | Wait Time: 5.8028 | prompt_tok= 27 out_tok= 18 total_tok= 45 | TTFT: 0.0614 | TBT_p95=0.1675 | TBT_p99=0.1675 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.5432 | Diff: 4.8643 | Violation: 4.8643 | TotalViolation: 7.1880 | Finished Time: 1769223132.3201134 | SuccessRate: 0.00% (0/8) | KV=0.038 run=3 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
