=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=16000, tokenizer.model_max_length=131072 -> effective=16000
[LEN] max_prompt_tokens_short=15960, prefix_short_tokens=11 -> max_base_prompt_short=15949
[LEN] max_prompt_tokens_long =14968,  prefix_long_tokens =16  -> max_base_prompt_long =14952
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker 819b2ae0-f00e-41b3-8a34-de9936be166c registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58755
dataset2_candidates(first-pair, base<=long-limit)      : 58754
too_long_long(>long base-limit)                         : 12
[dataset1_candidates base tok lens] n=58755 min=1 p50=31 p90=676 p99=2860 max=15769
[dataset2_candidates base tok lens] n=58754 min=1 p50=31 p90=675 p99=2859 max=12323
[DEBUG] wrote 12 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 500 | base_tok_range ~ 16..16
dataset2 chosen: 500 | base_tok_range ~ 2924..12323
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1769237417.9170127 !!!
Pushing for 300s (ORDER_MODE=shuffle)
  push_interval_s=0.005000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1769237617.930 slack=200.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769237617.930
[SORT] algo=timsort calls=1 avg=0.033ms max=0.033ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.1475 | Wait Time: 0.1116 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.0667 | TBT_p95=0.0234 | TBT_p99=0.0242 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.5796 | Diff: 0.1783 | Violation: 0.1783 | TotalViolation: 2.0419 | Finished Time: 1769237421.0512402 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.46GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.0236 | Wait Time: 0.1616 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1465 | TBT_p95=0.0276 | TBT_p99=0.0299 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6580 | Diff: 0.3080 | Violation: 0.3080 | TotalViolation: 2.0419 | Finished Time: 1769237422.1028492 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.60GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237417.9498 | Wait Time: 0.0673 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.3136 | TBT_p95=0.0248 | TBT_p99=0.0256 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.8251 | Diff: 0.3809 | Violation: 0.3809 | TotalViolation: 2.0419 | Finished Time: 1769237422.1162949 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.0922 | Wait Time: 0.1100 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1318 | TBT_p95=0.0237 | TBT_p99=0.0248 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6382 | Diff: 0.2417 | Violation: 0.2417 | TotalViolation: 2.0419 | Finished Time: 1769237422.6038072 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=13.12GiB/15.00GiB
[SORT] algo=timsort calls=66 avg=0.070ms max=0.340ms
[VQ0] groups=97 head_deadline=1769237419.317 slack=-4.373 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769237419.317, 1769237419.360, 1769237419.365, 1769237419.384, 1769237419.390
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.0181 | Wait Time: 0.1749 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.1401 | TBT_p95=0.0243 | TBT_p99=0.0327 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6563 | Diff: 0.3150 | Violation: 0.3150 | TotalViolation: 2.0419 | Finished Time: 1769237423.709264 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.60GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237417.9559 | Wait Time: 0.1215 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.2503 | TBT_p95=0.0286 | TBT_p99=0.0287 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7605 | Diff: 0.3718 | Violation: 0.3718 | TotalViolation: 2.0419 | Finished Time: 1769237423.740551 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.58GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.0837 | Wait Time: 0.1025 | prompt_tok= 27 out_tok= 31 total_tok= 58 | TTFT: 1.1435 | TBT_p95=0.0236 | TBT_p99=0.0282 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.6506 | Diff: 0.2460 | Violation: 0.2460 | TotalViolation: 2.0419 | Finished Time: 1769237424.346451 | SuccessRate: 0.00% (0/7) | KV=0.000 run=0 wait=0 swap=0 VRAM=12.60GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.3598 | Wait Time: 6.0817 | prompt_tok= 27 out_tok= 9 total_tok= 36 | TTFT: 0.0538 | TBT_p95=0.0613 | TBT_p99=0.0613 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.3614 | Diff: 5.1355 | Violation: 5.1355 | TotalViolation: 7.1774 | Finished Time: 1769237424.809595 | SuccessRate: 0.00% (0/8) | KV=0.038 run=3 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.3175 | Wait Time: 6.0600 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.1173 | TBT_p95=0.0443 | TBT_p99=0.0629 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.8206 | Diff: 5.1772 | Violation: 5.1772 | TotalViolation: 12.3546 | Finished Time: 1769237425.199564 | SuccessRate: 0.00% (0/9) | KV=0.038 run=3 wait=0 swap=0 VRAM=13.78GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.3652 | Wait Time: 6.1243 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0531 | TBT_p95=0.0462 | TBT_p99=0.0663 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7227 | Diff: 5.1773 | Violation: 5.1773 | TotalViolation: 17.5319 | Finished Time: 1769237425.2142122 | SuccessRate: 0.00% (0/10) | KV=0.038 run=4 wait=1 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.3841 | Wait Time: 6.1585 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0950 | TBT_p95=0.0517 | TBT_p99=0.0578 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7068 | Diff: 5.2535 | Violation: 5.2535 | TotalViolation: 22.7854 | Finished Time: 1769237425.2507768 | SuccessRate: 0.00% (0/11) | KV=0.038 run=5 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.3897 | Wait Time: 6.2309 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.1268 | TBT_p95=0.0426 | TBT_p99=0.0434 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.6873 | Diff: 5.3577 | Violation: 5.3577 | TotalViolation: 33.4823 | Finished Time: 1769237425.3105738 | SuccessRate: 0.00% (0/13) | KV=0.038 run=7 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.4092 | Wait Time: 6.2772 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0620 | TBT_p95=0.0407 | TBT_p99=0.0465 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.6219 | Diff: 5.3392 | Violation: 5.3392 | TotalViolation: 33.4823 | Finished Time: 1769237425.3109927 | SuccessRate: 0.00% (0/13) | KV=0.038 run=7 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.4147 | Wait Time: 6.3217 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0713 | TBT_p95=0.0389 | TBT_p99=0.0418 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.6045 | Diff: 5.3930 | Violation: 5.3930 | TotalViolation: 38.8752 | Finished Time: 1769237425.3416724 | SuccessRate: 0.00% (0/14) | KV=0.038 run=8 wait=1 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.5186 | Wait Time: 6.4334 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0628 | TBT_p95=0.0262 | TBT_p99=0.0288 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.5476 | Diff: 5.4962 | Violation: 5.4962 | TotalViolation: 44.3714 | Finished Time: 1769237425.500469 | SuccessRate: 0.00% (0/15) | KV=0.039 run=9 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.5598 | Wait Time: 6.9510 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.1236 | TBT_p95=0.0495 | TBT_p99=0.0590 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7432 | Diff: 6.0746 | Violation: 6.0746 | TotalViolation: 68.2795 | Finished Time: 1769237426.2590528 | SuccessRate: 0.00% (0/19) | KV=0.038 run=4 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.7598 | Wait Time: 6.8661 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0608 | TBT_p95=0.0495 | TBT_p99=0.0500 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.6287 | Diff: 5.9268 | Violation: 5.9268 | TotalViolation: 74.2224 | Finished Time: 1769237426.2617319 | SuccessRate: 0.00% (0/20) | KV=0.038 run=6 wait=1 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.7219 | Wait Time: 6.8313 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.1373 | TBT_p95=0.0454 | TBT_p99=0.0495 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7018 | Diff: 5.9686 | Violation: 5.9686 | TotalViolation: 74.2224 | Finished Time: 1769237426.2623188 | SuccessRate: 0.00% (0/20) | KV=0.038 run=3 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.6980 | Wait Time: 6.8179 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.1201 | TBT_p95=0.0508 | TBT_p99=0.0567 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7429 | Diff: 5.9380 | Violation: 5.9380 | TotalViolation: 74.2224 | Finished Time: 1769237426.2625225 | SuccessRate: 0.00% (0/20) | KV=0.038 run=4 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.6924 | Wait Time: 6.8289 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.1140 | TBT_p95=0.0507 | TBT_p99=0.0545 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7401 | Diff: 5.9429 | Violation: 5.9429 | TotalViolation: 74.2224 | Finished Time: 1769237426.262821 | SuccessRate: 0.00% (0/20) | KV=0.038 run=4 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.8248 | Wait Time: 6.8558 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0592 | TBT_p95=0.0289 | TBT_p99=0.0522 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.5936 | Diff: 5.9150 | Violation: 5.9150 | TotalViolation: 80.1374 | Finished Time: 1769237426.2750533 | SuccessRate: 0.00% (0/21) | KV=0.039 run=8 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.8887 | Wait Time: 6.8392 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0632 | TBT_p95=0.0272 | TBT_p99=0.0297 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.5605 | Diff: 5.9024 | Violation: 5.9024 | TotalViolation: 86.0398 | Finished Time: 1769237426.2893057 | SuccessRate: 0.00% (0/22) | KV=0.039 run=8 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769237418.9249 | Wait Time: 7.4419 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.0707 | TBT_p95=0.0592 | TBT_p99=0.0633 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 0.7404 | Diff: 6.5126 | Violation: 6.5126 | TotalViolation: 92.5524 | Finished Time: 1769237427.1083102 | SuccessRate: 0.00% (0/23) | KV=0.039 run=3 wait=0 swap=0 VRAM=13.84GiB/15.00GiB
