=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=None, tokenizer.model_max_length=131072 -> effective=131072
[LEN] max_prompt_tokens_short=131032, prefix_short_tokens=11 -> max_base_prompt_short=131021
[LEN] max_prompt_tokens_long =130040,  prefix_long_tokens =16  -> max_base_prompt_long =130024
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker d5ce7861-22d4-41a6-b7ce-4bb29624784f registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58765
dataset2_candidates(first-pair, base<=long-limit)      : 58765
too_long_long(>long base-limit)                         : 1
[dataset1_candidates base tok lens] n=58765 min=1 p50=31 p90=677 p99=2861 max=96290
[dataset2_candidates base tok lens] n=58765 min=1 p50=31 p90=677 p99=2861 max=96290
[DEBUG] wrote 1 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 1000 | base_tok_range ~ 16..16
dataset2 chosen: 1000 | base_tok_range ~ 2384..96290
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1769833623.3391268 !!!
Pushing for 600s (ORDER_MODE=shuffle)
  push_interval_s=0.000100
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1769833823.353 slack=200.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769833823.353
[SORT] algo=timsort calls=1 avg=0.031ms max=0.031ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833624.0892 | Wait Time: 0.2558 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=1.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 1.0972 | Diff: 0.3530 | Violation: 0.3530 | TotalViolation: 21.5257 | Finished Time: 1769833627.0263357 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833623.7548 | Wait Time: 0.2171 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.4520 | TBT_p95=0.0821 | TBT_p99=0.0827 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 2.2865 | Diff: 0.6691 | Violation: 0.6691 | TotalViolation: 21.5257 | Finished Time: 1769833627.662922 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833624.3293 | Wait Time: 0.3899 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 0.7098 | TBT_p95=0.1170 | TBT_p99=0.1479 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.4630 | Diff: 0.0997 | Violation: 0.0997 | TotalViolation: 21.5257 | Finished Time: 1769833630.5394175 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833624.1529 | Wait Time: 0.2246 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.0401 | TBT_p95=0.1040 | TBT_p99=0.1191 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7795 | Diff: 0.2647 | Violation: 0.2647 | TotalViolation: 21.5257 | Finished Time: 1769833630.5413823 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833623.4120 | Wait Time: 0.1438 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.8918 | TBT_p95=0.0735 | TBT_p99=0.0890 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 2.6131 | Diff: 1.0356 | Violation: 1.0356 | TotalViolation: 21.5257 | Finished Time: 1769833630.5439885 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833623.4105 | Wait Time: 0.1153 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.8151 | TBT_p95=0.0798 | TBT_p99=0.1020 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 2.6061 | Diff: 0.9304 | Violation: 0.9304 | TotalViolation: 21.5257 | Finished Time: 1769833630.545768 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833624.1543 | Wait Time: 0.2527 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.0255 | TBT_p95=0.1187 | TBT_p99=0.1287 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 1.7792 | Diff: 0.2783 | Violation: 0.2783 | TotalViolation: 21.5257 | Finished Time: 1769833630.6059842 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833623.4134 | Wait Time: 0.1681 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.8489 | TBT_p95=0.1215 | TBT_p99=0.1369 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 2.5847 | Diff: 1.0169 | Violation: 1.0169 | TotalViolation: 21.5257 | Finished Time: 1769833631.1724944 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833623.6033 | Wait Time: 0.0929 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.7357 | TBT_p95=0.0689 | TBT_p99=0.0703 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 2.5334 | Diff: 0.8286 | Violation: 0.8286 | TotalViolation: 21.5257 | Finished Time: 1769833631.652329 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833623.8833 | Wait Time: 0.1861 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 1.3492 | TBT_p95=0.0885 | TBT_p99=0.0995 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 2.1190 | Diff: 0.5353 | Violation: 0.5353 | TotalViolation: 21.5257 | Finished Time: 1769833632.1244962 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769833624.0877 | Wait Time: 0.2202 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=1.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 1.1326 | Diff: 0.3528 | Violation: 0.3528 | TotalViolation: 21.5257 | Finished Time: 1769833632.1814106 | SuccessRate: 0.00% (0/39) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.36GiB/15.00GiB
