=== Basic Benchmark Test (PREFIX mode) ===
[LEN] vllm_max_len=None, tokenizer.model_max_length=131072 -> effective=131072
[LEN] max_prompt_tokens_short=131032, prefix_short_tokens=11 -> max_base_prompt_short=131021
[LEN] max_prompt_tokens_long =130040,  prefix_long_tokens =16  -> max_base_prompt_long =130024
Starting server and wait to load model weights
Server started at localhost:8000 with model meta-llama/Llama-3.2-1B-Instruct
Waiting for vLLM server to start...
Worker 1cc8f9ff-b932-4d70-9c4a-85b8d4909fb9 registered at http://localhost:8000

[Part 2] Loading dataset from: data/ShareGPT_V3_unfiltered_cleaned_split.json
dataset1_candidates(first-pair, base<=short-limit): 58765
dataset2_candidates(first-pair, base<=long-limit)      : 58765
too_long_long(>long base-limit)                         : 1
[dataset1_candidates base tok lens] n=58765 min=1 p50=31 p90=677 p99=2861 max=96290
[dataset2_candidates base tok lens] n=58765 min=1 p50=31 p90=677 p99=2861 max=96290
[DEBUG] wrote 1 rows -> debug/debug_too_long_for_long_top50.jsonl
dataset1 chosen: 1000 | base_tok_range ~ 16..16
dataset2 chosen: 1000 | base_tok_range ~ 2384..96290
[DEBUG] wrote 50 rows -> debug/debug_dataset1_sample_base.jsonl
[DEBUG] wrote 50 rows -> debug/debug_dataset2_sample_base.jsonl
!!! BENCHMARK START TIME: 1769563687.8755958 !!!
Pushing for 600s (ORDER_MODE=shuffle)
  push_interval_s=0.010000
  dataset1: max_tokens=32, prefix=ON
  dataset2: max_tokens=1024,  prefix=ON
[VQ0] groups=1 head_deadline=1769563887.889 slack=200.000 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769563887.889
[Warning] stream error (attempt 1/2): Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 8192 tokens. However, you requested 9210 tokens (8186 in the messages, 1024 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
Error in adding request: Error code: 400 - {'object': 'error', 'message': "This model's maximum context length is 8192 tokens. However, you requested 9210 tokens (8186 in the messages, 1024 in the completion). Please reduce the length of the messages or completion.", 'type': 'BadRequestError', 'param': None, 'code': 400}
[SORT] algo=timsort calls=1 avg=0.028ms max=0.028ms
[VQ0] groups=112 head_deadline=1769563690.909 slack=-1.996 model=meta-llama/Llama-3.2-1B-Instruct
  deadlines: 1769563690.909, 1769563690.970, 1769563691.026, 1769563691.103, 1769563691.128
[SORT] algo=timsort calls=185 avg=0.132ms max=1.146ms
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563689.3258 | Wait Time: 0.0889 | prompt_tok= 27 out_tok= 0 total_tok= 27 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=1.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 7.4933 | Diff: 6.5823 | Violation: 6.5823 | TotalViolation: 6.5823 | Finished Time: 1769563697.9079194 | SuccessRate: 50.00% (1/2) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563689.6162 | Wait Time: 0.0557 | prompt_tok= 27 out_tok= 13 total_tok= 40 | TTFT: 7.2303 | TBT_p95=0.5722 | TBT_p99=0.5722 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=100.00% TTLT: 8.3113 | Diff: 6.2860 | Violation: 6.2860 | TotalViolation: 12.8683 | Finished Time: 1769563698.2567108 | SuccessRate: 33.33% (1/3) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563687.9452 | Wait Time: 0.0549 | prompt_tok= 27 out_tok= 22 total_tok= 49 | TTFT: 3.0648 | TBT_p95=0.5173 | TBT_p99=5.8945 | TBT_SLO=1.00 | TBT_Violation=4.8945 | TBT_SuccessRate=50.00% TTLT: 10.2598 | Diff: 2.1197 | Violation: 2.1197 | TotalViolation: 14.9880 | Finished Time: 1769563698.3008587 | SuccessRate: 25.00% (1/4) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563689.2506 | Wait Time: 0.1623 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 7.4720 | TBT_p95=0.4958 | TBT_p99=0.5173 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=66.67% TTLT: 9.5911 | Diff: 6.6343 | Violation: 6.6343 | TotalViolation: 37.6487 | Finished Time: 1769563699.0438366 | SuccessRate: 20.00% (1/9) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563687.9931 | Wait Time: 0.1866 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 2.8824 | TBT_p95=0.5112 | TBT_p99=5.9278 | TBT_SLO=1.00 | TBT_Violation=4.9278 | TBT_SuccessRate=50.00% TTLT: 10.8610 | Diff: 2.0690 | Violation: 2.0690 | TotalViolation: 43.9458 | Finished Time: 1769563699.0593352 | SuccessRate: 12.50% (1/10) | KV=0.000 run=0 wait=0 swap=0 VRAM=6.29GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563689.5823 | Wait Time: 0.0487 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 7.2484 | TBT_p95=0.5509 | TBT_p99=0.5833 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=60.00% TTLT: 9.4164 | Diff: 6.2970 | Violation: 6.2970 | TotalViolation: 69.9118 | Finished Time: 1769563699.078326 | SuccessRate: 10.00% (1/16) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563688.9851 | Wait Time: 0.0619 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 7.8480 | TBT_p95=0.4873 | TBT_p99=0.5339 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=66.67% TTLT: 10.0177 | Diff: 6.9098 | Violation: 6.9098 | TotalViolation: 76.6601 | Finished Time: 1769563699.0800908 | SuccessRate: 8.33% (1/17) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563688.9203 | Wait Time: 0.0425 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 7.9413 | TBT_p95=0.5581 | TBT_p99=0.6303 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=71.43% TTLT: 10.0998 | Diff: 6.9838 | Violation: 6.9838 | TotalViolation: 85.1108 | Finished Time: 1769563699.0934017 | SuccessRate: 9.09% (1/19) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563689.7055 | Wait Time: 0.0655 | prompt_tok= 27 out_tok= 31 total_tok= 58 | TTFT: 7.1267 | TBT_p95=0.5065 | TBT_p99=0.7398 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=75.00% TTLT: 9.2716 | Diff: 6.1923 | Violation: 6.1923 | TotalViolation: 85.1108 | Finished Time: 1769563699.093604 | SuccessRate: 11.11% (1/19) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 1.00 | slo_type: 0 | Insertion Time: 1769563689.6781 | Wait Time: 0.0460 | prompt_tok= 27 out_tok= 32 total_tok= 59 | TTFT: 7.1579 | TBT_p95=0.5389 | TBT_p99=0.6239 | TBT_SLO=1.00 | TBT_Violation=0.0000 | TBT_SuccessRate=77.78% TTLT: 9.2902 | Diff: 6.2039 | Violation: 6.2039 | TotalViolation: 85.1108 | Finished Time: 1769563699.093752 | SuccessRate: 14.29% (1/19) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
[DEBUG] OrigSLO: 200.00 | slo_type: 1 | Insertion Time: 1769563689.1280 | Wait Time: 0.0410 | prompt_tok= 2664 out_tok= 0 total_tok= 2664 | TTFT: None | TBT_p95=NA | TBT_p99=NA | TBT_SLO=200.00 | TBT_Violation=NA | TBT_SuccessRate=NA% TTLT: 7.7216 | Diff: -192.2374 | Violation: 0.0000 | TotalViolation: 85.1108 | Finished Time: 1769563699.0939105 | SuccessRate: 100.00% (1/19) | KV=0.251 run=20 wait=1 swap=0 VRAM=8.57GiB/15.00GiB
